2007-04-30 09:00:00,1494.07,1495.36,1491.92,1493.42
2007-04-30 10:00:00,1493.91,1497.16,1492.17,1497.0
2007-04-30 11:00:00,1496.89,1496.93,1493.63,1494.0
2007-04-30 12:00:00,1493.99,1496.62,1493.73,1495.29
2007-04-30 13:00:00,1495.01,1496.83,1494.48,1495.09
2007-04-30 14:00:00,1495.22,1495.68,1489.31,1489.75
2007-04-30 15:00:00,1490.17,1490.65,1482.31,1482.31
2007-04-30 16:00:00,1482.35,1482.37,1482.29,1482.37
2007-05-01 09:00:00,1482.37,1486.14,1482.26,1482.52
2007-05-01 10:00:00,1484.31,1485.0,1476.7,1481.93
2007-05-01 11:00:00,1482.07,1483.99,1480.42,1480.61
2007-05-01 12:00:00,1480.62,1482.15,1480.33,1480.44
2007-05-01 13:00:00,1480.36,1483.42,1477.78,1482.7
2007-05-01 14:00:00,1482.77,1487.27,1481.83,1486.15
2007-05-01 15:00:00,1486.11,1486.81,1483.97,1486.12
2007-05-01 16:00:00,1486.08,1486.3,1486.08,1486.3
2007-05-02 09:00:00,1486.13,1491.9,1486.13,1491.47
2007-05-02 10:00:00,1491.76,1497.56,1491.76,1496.94
2007-05-02 11:00:00,1496.92,1497.01,1495.11,1495.58
2007-05-02 12:00:00,1495.69,1497.32,1495.15,1496.26
2007-05-02 13:00:00,1496.49,1498.38,1496.49,1497.88
2007-05-02 14:00:00,1497.82,1499.1,1497.11,1497.76
2007-05-02 15:00:00,1497.73,1497.75,1494.75,1495.77
2007-05-02 16:00:00,1496.01,1496.01,1495.91,1495.92
2007-05-03 09:00:00,1495.56,1499.23,1495.56,1498.7
2007-05-03 10:00:00,1499.34,1502.91,1497.04,1502.63
2007-05-03 11:00:00,1502.71,1502.92,1500.54,1501.99
2007-05-03 12:00:00,1501.87,1502.45,1498.78,1500.68
2007-05-03 13:00:00,1500.67,1501.85,1499.22,1501.18
2007-05-03 14:00:00,1501.22,1502.71,1500.55,1502.71
2007-05-03 15:00:00,1502.9,1503.34,1501.08,1502.13
2007-05-03 16:00:00,1502.29,1502.4,1502.29,1502.39
2007-05-04 09:00:00,1502.35,1507.41,1502.35,1507.27
