time,open,high,low,close
1584019800,256,266.66,247.68,248.11
1584106200,263.09,271.4754,248.5237,269.32
1584365400,241.18,256.9,237.36,239.85
1584451800,245.04,256.17,237.07,252.8
1584538200,236.25,248.37,228.02,240
1584624600,239.25,247.38,232.22,240.51
1584711000,242.53,244.47,228.5,228.8
1584970200,228.19,229.6833,218.26,222.95
1585056600,234.42,244.1,233.8,243.15
1585143000,244.87,256.35,239.75,246.79
1585229400,249.52,262.8,249.05,261.2
1585315800,253.27,260.81,251.05,253.42
1585575000,255.7,262.43,253.53,261.65
1585661400,260.56,263.33,256.22,257.75
1585747800,247.98,257.6591,243.9,246.15
1585834200,245.19,252.68,244.59,251.83
1585920600,250.76,253.32,245.22,248.19
1586179800,257.84,267,248.1698,264.86
1586266200,274.21,275.03,264.89,265.13
1586352600,267.96,276,265.2542,274.03
1586439000,277.58,281.2,275.47,278.2
1586784600,277.14,277.51,271.41,275.66
1586871000,280.98,284.9,275.5106,283.79
1586957400,277.57,279.26,275.46,277.76
1587043800,279.15,280.03,275.76,279.1
1587130200,285.38,287.3,282.4,286.64
1587389400,282.61,286.7912,281.35,281.59
1587475800,276.73,278.04,272.02,273.04
1587562200,278.35,281,276.91,279.1
1587648600,280.49,283.94,278.75,279.08
1587735000,280.73,283.7,278.5,282.97
1587994200,285.12,288.27,284.62,287.05
1588080600,291.02,291.4,285.4,285.73
1588167000,291.53,294.88,290.41,293.21
1588253400,291.71,293.3239,288.59,290.48
1588339800,285.31,290.6572,281.52,282.79
1588599000,280.74,283.9,279.13,283.57
1588685400,286.64,289.25,283.7134,286.19
1588771800,288.04,288.46,283.78,284.25
1588858200,287.75,289.78,287.13,287.68
1588944600,291.09,292.95,289.86,292.44
1589203800,290.34,294,289.88,292.5
1589290200,293.79,294.24,286.52,286.67
1589376600,286.06,287.19,278.965,281.6
1589463000,278.95,285.11,276.37,284.97
1589549400,282.37,286.33,281.34,286.28
1589808600,293.05,296.75,292.7,295
1589895000,294.35,296.205,291.95,291.97
1589981400,295.82,297.87,295.57,296.93
1590067800,296.79,297.67,293.6886,294.88
1590154200,294.57,295.63,293.22,295.44
1590499800,301.93,302.19,298.69,299.08
1590586200,302.12,303.57,296.87,303.53
1590672600,304.65,306.84,302.24,302.97
1590759000,302.46,304.96,299.47,304.32
1591018200,303.62,306.205,303.06,305.55
1591104600,306.55,308.13,305.1,308.08
1591191000,310.24,313.22,309.94,312.18
1591277400,311.11,313,309.08,311.36
1591363800,317.23,321.275,317.16,319.34
1591623000,320.22,323.41,319.63,323.2
1591709400,320.3,323.2849,319.36,320.79
1591795800,321.42,322.39,318.2209,319
1591882200,311.46,312.15,300.01,300.61
1591968600,308.24,309.08,298.6,304.21
1592227800,298.02,308.28,296.74,307.05
1592314200,315.48,315.64,307.67,312.96
1592400600,314.07,314.39,310.86,311.66
1592487000,310.005,312.3,309.51,311.78
1592573400,314.17,314.38,306.53,308.64
1592832600,307.99,311.05,306.75,310.62
1592919000,313.49,314.5,311.6101,312.05
1593005400,309.84,310.51,302.1,304.09
1593091800,303.47,307.64,301.28,307.35
1593178200,306.16,306.39,299.42,300.05
1593437400,301.41,304.61,298.93,304.46
1593523800,303.99,310.2,303.82,308.36
1593610200,309.57,311.89,309.07,310.52
1593696600,314.24,315.7,311.51,312.23
1594042200,316.37,317.68,315.56,317.05
1594128600,315.38,317.52,313.37,313.78
1594215000,314.61,316.3,312.7,316.18
1594301400,316.84,317.1,310.68,314.38
1594387800,314.31,317.88,312.76,317.59
1594647000,320.13,322.71,314.13,314.84
1594733400,313.3,319.76,312,318.92
1594819800,322.41,323.04,319.265,321.85
1594906200,319.79,321.28,319.09,320.79
1594992600,321.88,322.57,319.735,321.72
1595251800,321.43,325.13,320.62,324.32
1595338200,326.45,326.93,323.94,325.01
1595424600,324.62,327.2,324.5,326.86
1595511000,326.47,327.23,321.48,322.96
1595597400,320.95,321.99,319.246,320.88
1595856600,321.63,323.41,320.775,323.22
1595943000,322.43,323.64,320.85,321.17
1596029400,322.12,325.73,322.075,325.12
1596115800,321.9,324.41,319.64,323.96
1596202200,325.9,326.63,321.33,326.52
1596461400,328.32,329.62,327.73,328.79
1596547800,327.86,330.06,327.86,330.06
1596634200,331.47,332.39,331.18,332.11
1596720600,331.4799,334.46,331.13,334.33
1596807000,333.28,334.88,332.3,334.57
1597066200,335.06,335.77,332.955,335.57
1597152600,336.85,337.54,332.01,332.8
1597239000,335.44,338.28,332.8377,337.44
1597325400,336.61,338.2514,335.83,336.83
1597411800,336.41,337.42,335.62,336.84
1597671000,337.94,338.34,336.8517,337.91
1597757400,338.34,339.1,336.61,338.64
1597843800,339.05,339.61,336.62,337.23
1597930200,335.36,338.8,335.22,338.28
1598016600,337.92,339.72,337.55,339.48
1598275800,342.12,343,339.4504,342.92
1598362200,343.53,344.21,342.27,344.12
1598448600,344.76,347.86,344.17,347.57
1598535000,348.51,349.9,346.53,348.33
1598621400,349.44,350.72,348.15,350.58
1598880600,350.35,351.3,349.06,349.31
1598967000,350.21,352.71,349.24,352.6
1599053400,354.67,358.75,353.43,357.7
1599139800,355.87,356.38,342.59,345.39
1599226200,346.13,347.83,334.87,342.57
1599571800,336.71,342.64,332.88,333.21
1599658200,337.55,342.46,336.61,339.79
1599744600,341.82,342.53,332.85,333.89
1599831000,335.82,336.97,331,334.06
1600090200,337.49,340.38,334.2208,338.46
1600176600,341.12,342.02,338.4683,340.17
1600263000,341.51,343.06,338.52,338.82
1600349400,333.56,337.6996,332.991,335.84
1600435800,335.37,335.49,327.97,330.65
1600695000,325.7,327.13,321.73,326.97
1600781400,328.57,330.9,325.86,330.3
1600867800,330.9,331.2,322.1,322.64
1600954200,321.22,326.797,319.8,323.5
1601040600,322.58,329.58,321.64,328.73
1601299800,333.22,334.96,332.15,334.19
1601386200,333.97,334.77,331.6209,332.37
1601472600,333.09,338.29,332.88,334.89
1601559000,337.69,338.74,335.01,337.04
1601645400,331.7,337.0126,331.19,333.84
1601904600,336.06,339.96,336.01,339.76
1601991000,339.91,342.17,334.38,334.93
1602077400,338.12,341.63,338.09,340.76
