time,open,high,low,close,Volume,Volume MA
1174915800,3.356783,3.424996,3.33214,3.423211,865056160,739481129
1175002200,3.418211,3.458211,3.392854,3.409283,932339556,728761979.2
1175088600,3.388568,3.407139,3.326782,3.329997,949096116,730223334.4
1175175000,3.363925,3.363925,3.293925,3.348211,725835988,695734244
1175261400,3.367139,3.381425,3.312497,3.318211,600745304,682768013.4
1175520600,3.362139,3.366068,3.32214,3.344639,502007796,665883324.6
1175607000,3.362139,3.401068,3.348568,3.374997,584019656,658919605.8
1175693400,3.390711,3.397854,3.361782,3.366782,476922908,651449556.8
1175779800,3.361425,3.381425,3.339997,3.381425,355625412,643679570
1176125400,3.400354,3.403568,3.322853,3.344639,413411340,641758216.6
1176211800,3.345354,3.366354,3.336068,3.366068,352672812,622920678.4
1176298200,3.353568,3.355354,3.297497,3.306782,549532132,607013885
1176384600,3.287139,3.296782,3.239997,3.292497,662566676,600318204.6
1176471000,3.246425,3.264286,3.216422,3.222854,719964940,608361940.6
1176730200,3.23464,3.267854,3.223211,3.265354,609135904,610233507.4
1176816600,3.285711,3.296425,3.203568,3.226783,752148400,612191157.4
1176903000,3.219997,3.24464,3.199997,3.228568,464071036,610939193.6
1176989400,3.221068,3.258925,3.208211,3.223925,426222976,597888349.8
1177075800,3.246033,3.256425,3.233925,3.248925,525261260,595891298.2
1177335000,3.27089,3.349997,3.264997,3.339639,780757260,612369681.6
1177421400,3.355711,3.442497,3.260711,3.329997,1055652572,621899502.2
1177507800,3.365354,3.407139,3.349997,3.405283,1213450428,635955045.8
1177594200,3.627854,3.660711,3.510711,3.529996,1739602760,675480378
1177680600,3.506425,3.569639,3.488925,3.568568,699642744,674170715.8
1177939800,3.574639,3.607139,3.559639,3.564282,616760424,674971471.8
1178026200,3.556782,3.583925,3.519639,3.552496,532550676,676498615.8
1178112600,3.558925,3.59071,3.552496,3.585354,507242232,672659744.6
1178199000,3.597496,3.623211,3.571782,3.58571,576732032,677650200.8
1178285400,3.599996,3.628568,3.589282,3.600354,382023840,678970122.2
1178544600,3.609996,3.726782,3.607496,3.711425,861826972,701390903.8
1178631000,3.695353,3.755353,3.693568,3.752139,784465808,722980553.6
1178717400,3.746782,3.819997,3.746068,3.817139,718117388,731409816.4
1178803800,3.80821,3.887139,3.782853,3.833568,1197597932,758161379.2
1178890200,3.847854,3.897496,3.813568,3.883568,651590664,754742665.4
1179149400,3.914996,3.928568,3.866068,3.90571,652083468,756890043.6
1179235800,3.913211,3.93571,3.802853,3.839996,954848888,767025068
1179322200,3.876068,3.886782,3.693568,3.833568,1127475556,800195294
1179408600,3.826782,3.923925,3.826782,3.908568,737581664,815763228.4
1179495000,3.936782,3.951425,3.920353,3.929282,621381996,820569265.2
1179754200,3.939639,4.016067,3.930353,3.999282,640917056,813577255
