time,open,high,low,close,Volume,Volume MA
1492704000,35.58,35.73,35.57,35.6325,4081540,2801106.6
1492718400,35.6125,35.6275,35.6125,35.6275,4412,2675615.8
1492776000,35.6275,35.6675,35.53,35.61,2308484,2656441.6
1492790400,35.61,35.61,35.4625,35.5675,3290844,2820768.8
1493035200,35.9025,35.9875,35.8,35.905,2473564,2827319
1493049600,35.9025,35.97,35.885,35.9,2256428,2795561.4
1493121600,36.025,36.1725,35.9575,36.145,2467544,2685894.4
1493136000,36.1425,36.22375,36.11,36.135,2704060,2610191.6
1493150400,36.12,36.12,36.12,36.12,400,2467551.6
1493208000,36.135,36.1475,35.9525,36.01,3078672,2380679.4
1493222400,36.0075,36.15,35.8475,35.915,3842428,2462111
1493294400,35.95,36.0375,35.8275,35.9075,2031440,2370032.4
1493308800,35.9075,35.9725,35.8775,35.9425,2673368,2392373.6
1493323200,35.9375,35.97,35.9375,35.97,17428,2252328.8
1493380800,35.9675,36.0075,35.8175,35.985,2180496,2242348.6
1493395200,35.9875,36.0725,35.8625,35.9125,2806380,2239599
1493640000,36.1175,36.5725,36.1175,36.5575,2996880,2286698.8
1493654400,36.5625,36.7975,36.51,36.66,4430056,2335383
1493668800,36.675,36.675,36.665,36.67,40492,2337387.6
1493726400,36.7875,37.02125,36.745,36.9225,3748708,2371681.2
1493740800,36.925,36.9625,36.71,36.8725,4908616,2413035
1493755200,36.865,37.23,36.1,36.115,194948,2422561.8
1493798400,36.4225,36.61,36.4225,36.5725,4800,2307377.6
1493812800,36.5,36.6225,36.07,36.53,5461064,2415888.6
1493827200,36.53,36.8725,36.525,36.7775,7155796,2650000.2
1493841600,36.7625,36.7625,36.565,36.605,47200,2539538.8
1493884800,36.85,36.85,36.85,36.85,400,2416181.6
1493899200,36.71,36.78,36.46,36.55,3461500,2454053.6
1493913600,36.55,36.6675,36.455,36.625,5167600,2712413.6
1493928000,36.625,36.6325,36.62,36.6325,10396,2558999.8
1493985600,36.6925,37.1675,36.6925,37.165,3518572,2542807
1494000000,37.17,37.24375,37.09,37.2375,3145636,2598516.8
1494014400,37.2475,37.26,37.2475,37.2575,25000,2466098.4
1494244800,37.215,38.0175,37.215,38.0125,4620680,2696261
1494259200,38.0175,38.4225,37.9975,38.255,5696312,2872051.8
1494273600,38.265,38.265,38.24,38.24,2960,2731880.8
1494331200,38.4125,38.7175,38.3775,38.4875,4975248,2830799.2
1494345600,38.4875,38.63,38.365,38.4925,4223552,2820474
1494360000,38.475,38.475,38.475,38.475,800,2818489.4
1494417600,38.3,38.4825,38.03,38.2575,3299628,2796035.4
1494432000,38.2575,38.41,38.2125,38.305,3232848,2712247
1494504000,38.165,38.385,38.0775,38.15,2604416,2832720.4
1494518400,38.1525,38.515,38.1425,38.4875,3142164,2989588.6
1494576000,38.54,38.6175,38.54,38.6175,3040,2716687.4
1494590400,38.66,39.1025,38.66,39.03,4480640,2582929.6
1494604800,39.03,39.0575,38.885,39.025,3111532,2736146.2
1494849600,39.11,39.16,38.7625,38.81375,2987944,2885523.4
1494864000,38.8125,38.9275,38.77,38.9225,3064760,2865686.4
1494878400,38.9125,38.9125,38.9125,38.9125,6000,2607606.4
1494936000,39.0325,39.0325,38.68,38.8225,2385184,2726345.8
1494950400,38.83,38.87,38.7425,38.8625,2179236,2659379
1494964800,38.8625,38.8625,38.8625,38.8625,10112,2502602.8
1495008000,38.6625,38.6625,38.6625,38.6625,400,2501372.8
1495022400,38.6625,38.6625,37.5,38.08,5220592,2531368.4
1495036800,38.0775,38.095,37.4275,37.5625,7504508,2621778.2
1495108800,37.62,38.335,37.62,37.935,4037364,2823498.4
1495123200,37.9375,38.305,37.8925,38.1225,4656652,2807568.6
1495195200,38.35,38.4925,38.255,38.3775,2999868,2746384.4
1495209600,38.395,38.4325,38.16,38.26,4014288,2947058.8
1495224000,38.225,38.225,38.225,38.225,2464,2782200.6
1495454400,38.395,38.64,38.2275,38.415,2563032,2748709.8
1495468800,38.4125,38.5275,38.3975,38.4925,2381576,2737567.8
1495483200,38.485,38.5125,38.485,38.5125,3292,2580624.2
1495540800,38.7375,38.7375,38.435,38.48,2192596,2690102
1495555200,38.4875,38.49,38.33,38.4425,2697884,2600964.2
1495627200,38.46,38.54,38.17,38.2175,2061148,2548445
1495641600,38.22,38.3725,38.215,38.335,2393380,2518716.8
1495713600,38.43,38.525,38.26,38.435,2147736,2472865.6
1495728000,38.435,38.585,38.42,38.47,2460588,2595595
1495785600,38.5075,38.5075,38.5075,38.5075,752,2476373.4
1495800000,38.4125,38.5525,38.3675,38.3675,1436268,2439225
1495814400,38.365,38.48,38.3275,38.3975,2562860,2566862.4
1496145600,38.355,38.5175,38.3325,38.4725,1745980,2654141.4
1496160000,38.4725,38.605,38.4075,38.425,2423424,2514283
1496174400,38.4125,38.4125,38.4125,38.4125,1600,2139137.6
1496232000,38.52,38.54,38.095,38.2975,2552768,2064907.8
1496246400,38.3,38.3475,38.1175,38.195,2518976,1958024
1496260800,38.2225,38.2225,38.2225,38.2225,3200,1808190.6
1496318400,38.2925,38.3325,38.055,38.22625,1724568,1693704.6
1496332800,38.2275,38.3,38.175,38.2625,2650224,1826092.6
1496347200,38.2475,38.2475,38.2475,38.2475,2800,1698081
1496404800,38.35,38.5,38.225,38.4975,1733508,1665677.6
1496419200,38.5,38.86,38.5,38.855,4062488,1868637.4
1496433600,38.8575,38.8575,38.825,38.825,20448,1760030
1496664000,38.51,38.61,38.3675,38.455,2771788,1763725.2
1496678400,38.4525,38.54,38.4,38.48,2486280,1784981.8
1496750400,38.4625,38.7,38.45,38.59,2073100,1768967.8
1496764800,38.5925,38.9525,38.5475,38.6125,3273604,1825261.2
1496836800,38.7125,38.995,38.7125,38.8675,1863384,1795401
1496851200,38.865,38.89,38.6225,38.84,2129992,1901863
1496923200,38.82,38.885,38.6025,38.7825,2156224,1937860.8
1496937600,38.775,38.795,38.635,38.7475,2269208,1923178.2
1496952000,38.7,38.7,38.7,38.7,8000,1836279.2
1496995200,38.7825,38.7825,38.7825,38.7825,8848,1715550.4
1497009600,38.7775,38.795,38.3975,38.4625,2473360,1839138.4
1497024000,38.46,38.4625,36.5125,37.1575,10407564,2231878.2
1497038400,37.215,37.225,37.1725,37.1825,53868,2108622.8
1497268800,36.365,36.775,35.6375,36.265,9752736,2596099.6
1497283200,36.265,36.3625,35.845,36.35,6410320,2830387.2
1497297600,36.325,36.325,36.325,36.325,3600,2698056
1497355200,36.7825,36.8625,36.29,36.5225,3568288,2876330.4
1497369600,36.525,36.7225,36.4475,36.645,2666348,2922972.4
1497384000,36.65,36.65,36.65,36.65,1600,2719928
1497441600,36.7975,36.8725,36.34625,36.525,2625224,2850166.8
1497456000,36.52,36.5325,35.9625,36.2875,5252444,2974199.6
1497470400,36.26,36.26,36.26,36.26,14400,2850605.6
1497528000,35.745,36.045,35.5525,35.7775,4217576,2957829.4
1497542400,35.7775,36.1175,35.7575,36.0725,4323612,3010329.8
1497614400,36.02,36.1225,35.7475,35.8425,3253696,3079845.4
1497628800,35.8475,35.8725,35.55,35.5625,5485076,3247599.6
1497643200,35.5675,35.5825,35.5675,35.5825,14264,3140501.6
1497873600,35.98,36.5475,35.9325,36.4475,3350060,3194544.2
1497888000,36.4525,36.685,36.41,36.5975,3628604,3375574.4
1497960000,36.67,36.7175,36.2525,36.3525,2753688,3512816.4
1497974400,36.3625,36.485,36.235,36.25,3455256,3561911.2
1498046400,36.3825,36.44,36.1525,36.4325,2099048,3146485.4
1498060800,36.43,36.515,36.315,36.47,2713976,3279490.8
1498075200,36.475,36.475,36.4725,36.4725,1400,2791924
1498132800,36.44,36.4925,36.28,36.345,1815272,2562171.6
1498147200,36.3425,36.6725,36.3125,36.4075,2739572,2698970.2
1498219200,36.375,36.7275,36.28,36.715,1987012,2619906.4
1498233600,36.715,36.78875,36.55,36.5725,3035504,2638364.2
1498248000,36.595,36.595,36.595,36.595,2000,2638384.2
1498478400,36.8,37.07,36.345,36.4675,3592312,2686738.6
1498492800,36.4675,36.6225,36.4025,36.45,2585332,2553383
1498564800,36.2775,36.5375,36.2,36.41,2355876,2670456.8
1498579200,36.4075,36.48,35.9075,35.9425,4572876,2688221.8
1498593600,35.96,35.96,35.9525,35.9525,6888,2472385.6
1498651200,36.1275,36.33,35.7925,36.2725,2901900,2454795.8
1498665600,36.2675,36.5275,36.2375,36.465,2906896,2325886.8
1498680000,36.445,36.445,36.445,36.445,8000,2325573.6
1498737600,36.1975,36.275,35.7475,35.8,4095960,2362868.6
1498752000,35.805,36.015,35.5725,35.92,4843136,2423595.2
1498766400,35.95,35.9625,35.95,35.9625,3600,2286090.8
1498824000,36.025,36.2375,35.9475,36.1725,2531284,2239892.2
1498838400,36.1675,36.215,36.0025,36.01,2615188,2265699.2
1498852800,36.035,36.05,36.02,36.02,39492,2131975
1499083200,36.2425,36.325,35.7775,36.0125,2263568,2245083.4
1499097600,36.015,36.015,35.7925,35.8625,1336300,2221134.8
1499256000,35.9675,36.0975,35.69,36.035,2575108,2212911.6
1499270400,36.035,36.195,35.9725,36.0225,2640412,2245581.6
1499342400,35.7725,35.8725,35.6025,35.745,2897376,2238675.2
1499356800,35.745,35.82875,35.63,35.68,3277900,2402470.2
1499428800,35.7975,36.06,35.725,36.0375,2333028,2339506
1499443200,36.045,36.18625,35.985,36.0375,2500036,2335241.2
1499688000,36.045,36.2475,35.8425,36.2125,2218060,2328350.4
1499702400,36.20875,36.4875,36.205,36.28,2633120,2231362.6
1499774400,36.1775,36.43,36.095,36.2775,2622776,2362157
1499788800,36.285,36.46,36.185,36.3875,2500272,2342075.6
1499860800,36.5,36.5575,36.2075,36.295,3133340,2353397.8
1499875200,36.295,36.515,36.2425,36.4425,3053336,2505664.6
1499947200,36.3675,36.8925,36.3675,36.87625,2800236,2440878.4
1499961600,36.88,37.12125,36.8475,36.955,3939008,2395672
1500019200,36.7825,36.7825,36.7825,36.7825,1600,2395572
1500033600,37.0025,37.0225,36.835,36.945,1698684,2353942
1500048000,36.94625,37.3325,36.9375,37.275,3545468,2400456
1500062400,37.2625,37.2625,37.2625,37.2625,1224,2398542.6
1500292800,37.235,37.715,37.1475,37.4,2465804,2408654.4
1500307200,37.4,37.53125,37.36,37.4,2439392,2463809
1500379200,37.225,37.3675,37.1675,37.3225,2357056,2452906.4
1500393600,37.3225,37.53,37.275,37.5075,2637776,2452774.6
1500465600,37.63375,37.735,37.49,37.6825,2067876,2411299.6
1500480000,37.6875,37.855,37.67,37.7225,2544420,2374625.6
1500552000,37.8375,37.935,37.55,37.675,2398368,2377892.6
1500566400,37.68,37.7625,37.585,37.5925,2330124,2369397
1500638400,37.405,37.56,37.22,37.485,2625676,2389777.8
1500652800,37.495,37.61,37.47,37.575,2865392,2401391.4
1500667200,37.5675,37.575,37.5675,37.57,12680,2270886.6
1500897600,37.6425,37.8325,37.505,37.82,1873140,2239530
1500912000,37.82,38.1075,37.82,38.0275,3142128,2239969.4
1500926400,38.07,38.075,38.07,38.075,16560,2088130.6
1500984000,38.06,38.4575,38.06,38.42,2403864,2068312
1500998400,38.4225,38.43,38.1625,38.19,2418732,1992298.2
1501070400,38.35,38.48,38.265,38.365,1565448,2070490.6
1501084800,38.365,38.4475,38.3075,38.3825,1811036,2076108.2
1501156800,38.475,38.4975,38.23,38.33,1858768,1991773.2
1501171200,38.3275,38.3425,36.8375,37.6225,6650212,2324222.6
1501185600,37.555,37.555,37.555,37.555,3200,2201092.4
1501243200,37.4,37.55625,37.315,37.435,1892172,2173731.4
1501257600,37.4325,37.5325,37.3,37.3725,2362092,2173983.2
1501272000,37.35,37.35,37.3325,37.3325,80800,2046134.4
1501502400,37.475,37.575,37.0625,37.2025,2097884,2047634.8
1501516800,37.1975,37.25,37.0325,37.195,2414660,2041146.8
1501531200,37.1875,37.1875,37.1875,37.1875,400,1921248.4
1501588800,37.275,37.3525,37.1025,37.2425,2612408,1935362.6
1501603200,37.24,37.5525,37.1775,37.51,3600388,1984098.2
1501617600,37.5125,39.6825,37.4525,39.4575,410544,1861355.8
1501660800,39.585,39.675,39.585,39.65,6480,1861045.8
1501675200,39.9275,40,39.04,39.445,8547652,2194771.4
1501689600,39.45,39.595,39.1825,39.2875,4645032,2269916.6
1501704000,39.2875,39.3,39.25,39.2875,47232,2271450.2
1501761600,39.1725,39.3,38.8225,38.99,3039852,2303249.6
1501776000,38.9925,39.0475,38.755,38.8825,3523888,2358507.4
1501790400,38.8875,38.8875,38.8875,38.8875,7800,2280625
1501848000,38.9625,39.3475,38.9275,39.115,2585008,2319323.6
1501862400,39.1175,39.135,38.945,39.0875,2695632,2361166.8
1501876800,39.125,39.125,39.125,39.125,7244,2029018.4
1502107200,39.255,39.5375,39.17,39.5075,1977936,2127755.2
1502121600,39.51,39.73,39.42,39.7,2074464,2136869.8
1502136000,39.7,39.7,39.7,39.7,7408,2019135.6
1502193600,39.6375,40.455,39.5725,40.365,4369644,2233577.8
1502208000,40.3625,40.4375,39.885,40.025,4427480,2350057.6
1502280000,39.7875,40.26,39.7775,40.1825,3231760,2390912.6
1502294400,40.1875,40.3175,40.045,40.27,3259356,2553860.4
1502366400,40.025,40.025,39.3225,39.37,4075520,2627016
1502380800,39.37,39.4725,38.6575,38.825,5330844,2713538.8
1502395200,38.8125,38.8125,38.8125,38.8125,4000,2693211.6
1502452800,38.735,39.6425,38.735,39.405,2978248,2841800
1502467200,39.405,39.5775,39.22,39.37,3376268,2583230.8
1502712000,39.8325,39.9325,39.6925,39.83,2046732,2453315.8
1502726400,39.8325,40.0525,39.765,39.95,2968936,2599401
1502798400,40.1525,40.41,40.035,40.32,2985292,2596673
1502812800,40.32,40.5475,40.31,40.405,3481416,2594549.4
1502827200,40.4,40.4,40.39,40.39,1200,2594219.4
1502884800,40.4325,40.595,40.235,40.505,2261180,2578028
1502899200,40.505,40.6275,40.0375,40.235,3962316,2641362.2
1502971200,40.1625,40.17,39.605,39.82,2883388,2785169.4
1502985600,39.82,39.8775,39.4625,39.47,4684268,2920486
1503000000,39.4675,39.525,39.4675,39.525,6000,2817062.8
1503057600,39.655,39.87,39.185,39.8075,3034076,2968396.2
1503072000,39.7975,39.855,39.355,39.385,3396280,2919728
1503316800,39.37,39.4725,38.78,39.2275,3253232,2861015.6
1503331200,39.2325,39.3625,39.0325,39.29,3122016,2855528.4
1503345600,39.285,39.285,39.285,39.285,400,2692580.6
1503403200,39.5525,39.96625,39.5225,39.9525,2129808,2595295
1503417600,39.95125,40,39.8725,39.9425,2539044,2455705
1503489600,39.7625,40.1025,39.72,40.08,1992424,2555126.2
1503504000,40.0775,40.1175,39.85,39.99,2073232,2509875.4
1503576000,40.1575,40.185,39.6375,39.7675,3317304,2506927.2
1503590400,39.7625,39.91,39.705,39.8275,2646512,2536916.2
1503604800,39.825,39.8325,39.825,39.8325,800,2388509.4
1503662400,40.0625,40.14,39.8225,39.9125,2468252,2362657.4
1503676800,39.9025,40.0875,39.8175,39.965,2620652,2319619.2
1503921600,40.03875,40.4975,39.985,40.405,2381604,2438639.4
1503936000,40.4125,40.4175,40.24,40.37,2109280,2431044.4
1503950400,40.3725,40.38,40.3725,40.38,1600,2233008.6
1503993600,40.02,40.02,40.02,40.02,800,2088879.2
1504008000,40.0275,40.73875,40.0025,40.71,3279988,2018665.2
1504022400,40.7075,40.78,40.5425,40.73,3390864,2187908.4
1504094400,40.8875,40.97,40.675,40.8,2702556,2171332.4
1504108800,40.7975,40.9075,40.655,40.835,3048880,2153962.4
1504123200,40.84,40.84,40.84,40.84,1200,1991360.8
1504180800,40.875,41.025,40.8725,40.9825,2419588,1956239.4
1504195200,40.985,41.13,40.925,41.0125,3244988,2118468.8
1504209600,41.0125,41.0125,41.0125,41.0125,3596,2012158.2
1504267200,41.15,41.2325,40.955,41.0475,2074720,1988942
1504281600,41.0475,41.0525,40.9075,41.01,2039564,1991299
1504296000,41.005,41.005,41.005,41.005,6096,1887942.2
1504612800,40.925,41.06,40.6625,40.7225,3445460,1894350
1504627200,40.725,40.725,40.14,40.52,4951656,2009607.2
1504699200,40.6375,40.7475,40.13,40.295,2090836,2114109
1504713600,40.295,40.54,40.2475,40.4675,2258536,2103623.2
1504728000,40.43,40.43,40.43,40.43,2400,1972710.6
1504785600,40.52,40.555,40.255,40.46,2078712,1957566
1504800000,40.465,40.52,40.0925,40.3125,3608288,2032516.4
1504872000,40.2275,40.2825,39.8275,39.9525,2548916,2159882.2
1504886400,39.96,40.0425,39.6325,39.66,3951384,2357411.4
1504900800,39.6425,39.675,39.6425,39.675,5600,2193692
1505131200,40.1325,40.51,39.9725,40.3925,3734860,2210891.8
1505145600,40.3925,40.4325,40.18,40.375,3307848,2241156.4
1505203200,40.75,40.75,40.75,40.75,400,2088732.4
1505217600,40.77,40.77,40.08,40.2575,2993644,2238354.6
1505232000,40.2625,40.99,39.695,40.215,10871956,2660973
1505246400,40.2225,40.24,40.1875,40.1875,9456,2499196.4
1505304000,39.965,39.9675,39.4775,39.57,5973940,2797713.6
1505318400,39.5725,39.9125,39.565,39.905,5447904,2966372.8
1505332800,39.91,39.9125,39.91,39.9125,2044,2864496.8
1505390400,39.74,39.85,39.6225,39.7475,2407688,2984576.4
1505404800,39.75,39.7575,39.5225,39.5725,3246740,2974640.4
1505476800,39.6375,40.24,39.5025,40.145,4283396,2941227.4
1505491200,40.14375,40.1675,39.9325,39.9625,4006756,3037023.4
1505736000,40.0775,40.1225,39.7625,39.9375,2476180,3047905.6
1505750400,39.93625,39.975,39.49875,39.665,3832264,3239398.8
1505822400,39.8375,39.9375,39.61,39.775,2219664,3246446.4
1505836800,39.7725,39.8725,39.645,39.6775,2279784,3180021.2
1505908800,39.5675,39.5675,38.46,38.695,5608688,3333009.8
1505923200,38.695,39.05,38.6775,39.01,4929376,3381909.4
1505937600,38.9925,38.9975,38.9925,38.9975,3200,3381789.4
1505995200,38.95,38.95,38.1875,38.5075,5190852,3454589
1506009600,38.51,38.6375,38.335,38.3525,3130588,3445726
1506067200,38.125,38.125,38.125,38.125,13200,3446366
1506081600,38.0175,38.0675,37.6425,37.77,5522740,3572820.8
1506096000,37.76875,37.9975,37.7175,37.9375,5419108,3300178.4
1506340800,37.575,37.9525,37.3,37.615,5135548,3556483
1506355200,37.6225,37.72,37.4825,37.6475,4351440,3475358
1506427200,37.96,38.255,37.9225,38.1275,3404172,3373171.4
1506441600,38.1275,38.4775,38.03,38.305,4687708,3607454.6
1506513600,38.45,38.6675,38.3625,38.475,3512288,3662684.6
1506528000,38.48,38.6775,38.3875,38.5575,2876656,3644180.4
1506542400,38.5675,38.5675,38.5675,38.5675,800,3430050.6
1506600000,38.4625,38.56,38.1775,38.2325,3215144,3390470
1506614400,38.23,38.3875,38.2125,38.31,2717668,3402544.4
1506686400,38.2575,38.5,38,38.4125,3164776,3369170
1506700800,38.415,38.53,38.3725,38.515,3366664,3426520
1506945600,38.5625,38.61,38.2525,38.255,2276104,3426336
1506960000,38.2525,38.505,38.18125,38.4525,2828644,3287333.8
1506974400,38.4225,38.4225,38.4225,38.4225,400,3040885
1507032000,38.5,38.75,38.4925,38.67,1627452,3122097.6
1507046400,38.6775,38.77,38.57875,38.6225,2092948,2967202.4
1507118400,38.36,38.455,38.115,38.3675,2380848,2929715.4
1507132800,38.375,38.465,38.2825,38.3625,2068908,3032500.8
1507204800,38.545,38.84,38.515,38.7125,2401100,2876418.8
1507219200,38.7075,38.86,38.6825,38.85,2879000,2749413.4
1507291200,38.825,38.87,38.64,38.68875,1549744,2570123.2
1507305600,38.68875,38.835,38.655,38.8225,2537800,2479441.2
1507550400,38.965,39.18,38.8725,39.0275,1949872,2406726.2
1507564800,39.02,39.03,38.9025,38.9625,1823528,2263517.2
1507636800,39.02,39.5,38.7775,38.8625,1717264,2173766
1507651200,38.86,39.045,38.8175,38.975,1452436,2102555
1507723200,39.0025,39.2425,38.9375,39.1675,1946460,2199838
1507737600,39.165,39.21,39.095,39.1325,1912832,2134722.4
1507809600,39.0875,39.34,39.0875,39.225,1966252,2097151.6
1507824000,39.2275,39.285,38.9325,39,2384948,2058160.2
1507896000,39.0825,39.285,39.0825,39.26,1776676,1978660.8
1507910400,39.265,39.3175,39.1375,39.25,1892812,1959496.2
1508155200,39.58,39.915,39.4125,39.84,2769396,1956533.8
1508169600,39.84,40,39.745,39.9875,2499772,2081502.4
1508241600,39.94,40.2175,39.8075,39.975,1877400,2093999.8
1508256000,39.975,40.13375,39.92,40.1175,1746484,2076676.6
1508328000,40.21,40.2175,39.94,39.9475,1732924,2044280.4
1508342400,39.94875,40.1175,39.90125,39.9425,2475780,2064624
1508400000,39.3625,39.4175,39.3625,39.38,22800,1945709
1508414400,39.2525,39.27,38.82,38.855,4756736,2039595.8
1508428800,38.8525,39.0025,38.7575,38.9925,4444080,2184312.6
1508500800,39.25,39.435,39.1325,39.3675,2055632,2160204.2
1508515200,39.3675,39.375,38.99,39.065,2216468,2173534
1508760000,39.21,39.26,38.9775,39.09,1483932,2156554.2
1508774400,39.0975,39.42,38.8825,39.05,3617116,2251546.8
1508788800,39.065,39.0675,39.065,39.0675,800,2178965
1508846400,39.0975,39.3525,39.0525,39.2425,2025748,2182929.4
1508860800,39.24,39.32,39.1325,39.2675,1657108,2170143.2
1508932800,39.255,39.3875,38.9125,39.03,2000336,2171847.4
1508947200,39.035,39.135,38.82,39.1025,2421004,2173650.2
1509019200,39.25,39.4525,39.2025,39.3725,1563784,2163005.6
1509033600,39.375,39.4375,39.275,39.36,1815036,2159116.8
1509048000,39.3625,39.3625,39.3625,39.3625,800,2020687
1509105600,39.78,40.6125,39.6775,40.5975,4103588,2100877.8
1509120000,40.595,40.9,40.5175,40.7575,5234580,2268736.8
1509134400,40.765,40.765,40.7375,40.7375,800,2181452.6
1509364800,40.8975,42.0175,40.8975,41.7625,5422220,2365917.4
1509379200,41.75,41.7525,41.46,41.69,3761380,2430197.4
1509451200,41.96,42.2725,41.735,42.225,2932076,2575661.2
1509465600,42.23,42.41,42.13,42.26,4011816,2538415.2
1509537600,42.4075,42.4825,41.55,41.56,3357160,2484069.2
1509552000,41.5625,41.7675,41.4075,41.7225,2986988,2530637
1509566400,41.725,41.725,41.725,41.725,4572,2420042.2
1509624000,42.0475,42.0475,41.32,41.555,2097944,2450742.8
1509638400,41.56,42.12,41.4825,42.0075,3715648,2455669.4
1509652800,42.065,43.5775,42.0475,43.3875,614208,2486339.8
1509696000,43.525,43.525,43.525,43.525,6196,2385362.2
1509710400,43.54,43.935,42.785,43.235,4626920,2533852.8
1509724800,43.235,43.4525,43.08,43.1275,3080260,2587849
1509739200,43.0875,43.1,43.0875,43.1,4800,2467038.8
1509973200,43.245,43.725,42.9375,43.6425,3370124,2557355.8
1509987600,43.64,43.745,43.5675,43.58,2450372,2589122.6
1510002000,43.545,43.545,43.5425,43.5425,1600,2589162.6
1510059600,43.4625,43.8125,43.4025,43.6275,2179924,2492979.4
1510074000,43.625,43.7425,43.51,43.7,1777780,2320139.4
1510146000,43.6075,43.8725,43.5875,43.8575,1868052,2413502
1510160400,43.86,44.0575,43.83125,44.0575,2538252,2269303.6
1510232400,43.8925,44.02,43.67,43.7125,2281324,2195300.8
1510246800,43.715,43.9775,43.285,43.9625,3111956,2204294.8
1510261200,43.965,43.965,43.965,43.965,680,2003738
1510318800,43.8125,43.8375,43.57,43.7625,1676664,1919713.2
1510333200,43.75,43.78,43.65125,43.665,1923096,1866518.6
1510347600,43.65,43.69,43.65,43.69,1200,1866350
1510578000,43.455,43.6225,43.3525,43.56,1899464,1856426
1510592400,43.5625,43.5975,43.4325,43.5025,1840096,1762648.4
1510606800,43.475,43.4775,43.475,43.4775,1480,1732012
1510664400,43.3775,43.38,43.03,43.2525,2333824,1848393.4
1510678800,43.2475,43.25,42.7975,42.835,3549980,1794546.4
1510693200,42.8675,42.8675,42.8575,42.8575,1200,1640593.4
1510736400,42.555,42.555,42.555,42.555,400,1640373.4
1510750800,42.6375,42.6375,42.1,42.37,3247452,1634239.8
1510765200,42.365,42.4175,42.1725,42.27,3105436,1666993
