time,open,high,low,close
1480291200,729.24,736.44,729,729.77
1480377600,730.18,734.36,728.2,732.37
1480464000,732.44,745,729.17,742.69
1480550400,742.51,754.9,741.59,754
1480636800,754,780,753.53,769.25
1480723200,769.78,771.92,759,766.98
1480809600,766.86,769.76,762.83,767.99
1480896000,767.94,767.99,748.6,752
1480982400,752.01,761.58,752,759.8
1481068800,759.93,768.9,750.26,764.34
1481155200,764.34,772.82,761.71,767.89
1481241600,767.9,773.22,765.97,773.22
1481328000,773.15,776.99,770,775.87
1481414400,776.05,776.08,765,771.05
1481500800,771.05,782,770.88,778.94
1481587200,779.26,790.34,772.76,776.18
1481673600,776.65,781.8,773.2,777.66
1481760000,777.66,780,775,776.16
1481846400,776.16,785,774.8,780.98
1481932800,780.85,791.97,779.5,788.57
1482019200,788.98,791.96,787.19,790.72
1482105600,790.71,794.99,789,790.81
1482192000,791,799.21,788.58,798.99
1482278400,798.98,834.5,798.88,834.5
1482364800,834.15,875.75,832.38,856.02
1482451200,856.45,918.5,855.45,917.26
1482537600,917.28,918.19,880.1,891.5
1482624000,891.59,897.4,851.11,896.12
1482710400,895.94,908.24,890,902.09
1482796800,902.08,943.36,895,925.2
1482883200,925.28,983.46,923.95,982.17
1482969600,982.25,988.88,950.5,970.72
1483056000,970.51,970.51,930.3,960.81
1483142400,961.52,973.37,949,973.37
1483228800,973.37,1000,964.37,992.95
1483315200,992.96,1034.39,990.52,1011.45
1483401600,1011.52,1036.99,1006.71,1020.67
1483488000,1020.69,1147,1018,1130.3
1483574400,1131.1,1175,880,1007
1483660800,1007,1032.5,875.01,895.71
1483747200,895.78,910,802.07,909
1483833600,908.99,953.8,899.16,923.33
1483920000,922.04,923.58,886.42,902.66
1484006400,902.66,915.1,899.01,907
1484092800,906.81,923.98,765,795.77
1484179200,795.8,840,734.64,812.25
1484265600,812.25,835.01,782.85,831.42
1484352000,831.42,847.52,822.34,828
1484438400,828,835,819,833.31
1484524800,833.43,840,826.03,834.41
1484611200,834.4,909,830.1,906
1484697600,906.09,916.7,850,887.99
1484784000,887.98,907,883.08,902.92
1484870400,902.92,904.58,890,894.31
1484956800,894.31,930,891.28,925.06
1485043200,925.06,946.24,902,931.22
1485129600,929.45,930,910.63,910.7
1485216000,911.78,923,880,887
1485302400,887,903.98,886.99,896.01
1485388800,896.75,921.95,896,917.02
1485475200,917.02,924.47,911,922.63
1485561600,922.98,925.5,921.81,924.98
1485648000,924.69,927.47,915,916.54
1485734400,916.56,923.95,914.69,923.23
1485820800,923.26,972.3,922.94,970.01
1485907200,970.01,992.39,964.22,992.39
1485993600,992.75,1010,978.74,1008.38
1486080000,1008.44,1024.5,994.34,1018.01
1486166400,1018.48,1044.12,1001.8,1035.54
1486252800,1035.54,1036.3,1003.02,1016.32
1486339200,1016.32,1027.7,1014.64,1022.58
1486425600,1022.64,1058.26,1021.75,1053.95
1486512000,1053.95,1069.95,1016.49,1056.7
1486598400,1057.22,1079,925,994.24
1486684800,993.58,1008,961,1001.98
1486771200,1001.88,1023.89,995.49,1018.65
1486857600,1018.63,1018.88,1008,1010
1486944000,1009.99,1021.5,985.68,1002.82
1487030400,1002.88,1018.97,992.27,1013.92
1487116800,1013.92,1016,1007.66,1014.53
1487203200,1014.58,1041.88,1013.54,1038.94
1487289600,1038.95,1064.6,1036.29,1057.3
1487376000,1057.29,1073.8,1055.6,1062.15
1487462400,1062.15,1067.78,1051.26,1059.88
1487548800,1059.89,1095,1051.36,1089.82
1487635200,1089.98,1132.95,1081.95,1128.31
1487721600,1129.68,1140,1104.9,1128.72
1487808000,1129.88,1197,1128.22,1186.9
1487894400,1185.81,1221.93,1103.32,1186.91
1487980800,1186.91,1189.49,1110,1158
1488067200,1157.98,1187.33,1130.88,1184.91
1488153600,1184.91,1198.99,1176,1195.81
1488240000,1195.85,1214.94,1179.64,1195.08
1488326400,1192.72,1230,1085.71,1230
1488412800,1230,1298.61,1220,1269.17
1488499200,1269.17,1294.99,1255.61,1292.86
1488585600,1293.06,1294.48,1226.41,1273.97
1488672000,1273.94,1278.99,1247.11,1278.97
1488758400,1278.63,1288,1268.78,1284.99
1488844800,1284.99,1288,1050,1237.36
1488931200,1237.32,1246,1128,1150.22
1489017600,1150.22,1214.95,1131.11,1197.3
1489104000,1197.3,1360,956.85,1109.02
1489190400,1111.92,1219,1107,1188.08
1489276800,1188.11,1244,1150,1235.57
1489363200,1235.27,1249,1207.98,1245.49
1489449600,1245.5,1262,1213.55,1247.82
1489536000,1247.43,1264.55,1240,1263.01
1489622400,1263.55,1277.27,1117.77,1175.11
1489708800,1175.11,1175.11,1065.74,1069.57
1489795200,1068.78,1096,919.44,970
1489881600,970,1062.92,961.59,1019.49
1489968000,1019.1,1051.97,1011,1044.97
1490054400,1046.76,1120,1042.68,1114.42
1490140800,1114.42,1114.96,985.17,1034.57
1490227200,1038.01,1057.41,1013,1025.14
1490313600,1025.13,1030.3,920.1,934.87
1490400000,933.94,973.99,890.05,963.89
1490486400,963.72,1005,943.9,973.08
1490572800,974.24,1045.9,961.1,1042.08
1490659200,1042.28,1069.39,1016.25,1045.39
1490745600,1045.54,1058.16,1005.77,1043.27
1490832000,1043.09,1052.94,1022,1042.34
1490918400,1042.33,1094.49,1038.11,1088.99
1491004800,1088.99,1110.95,1071.45,1092
1491091200,1092,1119,1080,1113.99
1491177600,1113.23,1168.72,1112.24,1152.44
1491264000,1152.09,1164.14,1124.98,1143.99
1491350400,1143.98,1144.99,1114.9,1132.99
1491436800,1132.99,1206.97,1132.98,1192.3
1491523200,1192.29,1203,1175.26,1193.99
1491609600,1194,1198,1170,1184.5
1491696000,1184.5,1221,1175.8,1210.97
1491782400,1210.99,1219.78,1201,1210
1491868800,1210,1234,1200,1223.99
1491955200,1224,1227.86,1209.61,1214.17
1492041600,1214.68,1219.49,1148.98,1177.05
1492128000,1177.05,1196.92,1170.14,1173.74
1492214400,1173.13,1190.99,900,1178.85
1492300800,1178.84,1189.93,1171.7,1177.99
1492387200,1177.63,1197.6,1170.85,1189.91
1492473600,1190.95,1206.65,1189.76,1201.94
1492560000,1201.88,1215.32,1191.09,1214.21
1492646400,1214.22,1240.6,1212.01,1236.15
1492732800,1236.15,1258.77,1236.15,1249.99
1492819200,1249.98,1253,1221.51,1247
1492905600,1246.79,1254,1236.2,1251.98
1492992000,1251.91,1261.16,1246.31,1257.29
1493078400,1256.65,1287,1256.16,1281.16
1493164800,1281.18,1320,1279.5,1298.44
1493251200,1297.56,1360,1295.39,1349.26
1493337600,1349.77,1381.01,1300.2,1353.34
1493424000,1352.96,1369.5,1335.64,1365.43
1493510400,1364.98,1394.51,1334.02,1384.55
1493596800,1384.55,1466.69,1370.98,1436.5
1493683200,1436.5,1492.93,1426.51,1471.99
1493769600,1471.79,1533,1453.68,1533
1493856000,1533,1665,1482.06,1563.39
1493942400,1561.47,1630,1535.11,1551.3
1494028800,1551.3,1598.89,1551.3,1585.39
1494115200,1585.49,1618.31,1563.87,1609.57
1494201600,1611.1,1713,1608,1713
1494288000,1712.99,1794.7,1630,1720.43
1494374400,1720.24,1799.99,1691.3,1794.99
1494460800,1794.95,1889,1770.95,1837.93
1494547200,1837.98,1838,1651.01,1695.61
1494633600,1695.56,1792.96,1610,1792.73
1494720000,1791.7,1829,1763.33,1799.99
1494806400,1799.98,1802.99,1702.42,1747.81
1494892800,1747.81,1777.76,1690.14,1777.48
1494979200,1777.49,1840,1745.05,1813.23
1495065600,1813.23,1900,1800,1899.16
1495152000,1899.47,1980,1890.73,1976.23
1495238400,1976.22,2059,1970.04,2058.91
1495324800,2058.89,2102.68,1988.6,2057
1495411200,2056.99,2298,1975,2123.29
1495497600,2123.29,2283,2100.86,2272.75
1495584000,2272.74,2474.69,2266.51,2432.97
1495670400,2432.96,2806,2253.15,2355
1495756800,2362.17,2683.18,2052.01,2272.7
1495843200,2276.46,2353.35,1913.19,2099.99
1495929600,2099.99,2342.99,2099.86,2232.78
1496016000,2237,2357.86,2141.12,2279.48
1496102400,2279.18,2336.88,2112.31,2191.58
1496188800,2191.6,2338.91,2173.8,2303.29
1496275200,2303.61,2488,2302,2419.99
1496361600,2419.98,2478.99,2379.44,2478.99
1496448000,2478.99,2599,2448,2548.05
1496534400,2548.3,2556.1,2469.98,2521.36
1496620800,2521.43,2698,2517.02,2698
1496707200,2698,2938.55,2674.69,2871.29
1496793600,2871.29,2885,2598.7,2685.64
1496880000,2690.02,2808.78,2611.41,2799.73
1496966400,2799.76,2861.58,2786.2,2811.39
1497052800,2811.37,2942.04,2801.25,2931.15
1497139200,2931.16,2998.99,2881,2998.98
1497225600,2998.98,2999.99,2463.89,2655.71
1497312000,2654.36,2798.99,2649.47,2709.01
1497398400,2709.02,2827,2330,2432.21
1497484800,2432.21,2525,2050,2409.98
1497571200,2409.98,2524.65,2287.84,2480.43
1497657600,2480.44,2679.24,2413.96,2634.94
1497744000,2634.94,2670,2455.01,2515.25
1497830400,2515.25,2597,2481.92,2596.98
1497916800,2596.99,2776.95,2585.42,2725.08
1498003200,2725.11,2781.59,2559.51,2643.35
1498089600,2643.33,2724.69,2598,2679.99
1498176000,2679.93,2743,2665,2690.76
1498262400,2690.76,2718.37,2503.05,2574.84
1498348800,2574.86,2625,2430.05,2505.61
1498435200,2505.61,2563.9,2258.34,2407.91
1498521600,2407.91,2575.75,2264,2575.75
1498608000,2573.22,2605,2457,2553.12
1498694400,2553.13,2591.98,2506.1,2530
1498780800,2531.16,2554.01,2446.2,2455.19
1498867200,2455.19,2515,2400,2423.63
1498953600,2424.08,2545,2385,2516.66
1499040000,2515.37,2584.78,2479.75,2542.41
1499126400,2542.41,2636.1,2542.18,2602
1499212800,2602,2630.24,2551.06,2616.96
1499299200,2616.96,2623.54,2580.69,2604.84
1499385600,2604.89,2607.61,2472,2501.15
1499472000,2501.15,2563.5,2471.22,2561.11
1499558400,2560.84,2579.84,2500,2508.99
1499644800,2508,2523,2250,2331.05
1499731200,2330.93,2410,2265,2310.01
1499817600,2309.62,2415,2250,2383.42
1499904000,2384.35,2416.79,2308.14,2340
1499990400,2340,2349.28,2150,2217.24
1500076800,2217.02,2224.82,1964.31,1964.31
1500163200,1964.33,2043.94,1758.2,1911.78
1500249600,1911.79,2238.07,1909.58,2235.19
1500336000,2235.14,2393.43,2134.37,2308.15
1500422400,2307.48,2396,2216,2258.99
1500508800,2258.99,2957,2258.99,2873.48
1500595200,2873.45,2880,2608.27,2657.45
1500681600,2661.05,2869.88,2646.95,2825.27
1500768000,2825.27,2848,2691,2754.28
1500854400,2755.19,2799.2,2726.8,2762.26
1500940800,2761.68,2782.44,2449.69,2564
1501027200,2564,2614,2403,2525.99
1501113600,2525.98,2686.2,2514.1,2664.99
1501200000,2664.99,2825.11,2655.55,2786.07
1501286400,2786.07,2790.99,2656,2700.21
1501372800,2700.2,2739.98,2500,2723.99
1501459200,2723.99,2900,2700,2856.88
1501545600,2856.89,2925,2676.01,2732.59
1501632000,2731.6,2758.06,2650,2699.9
1501718400,2699.9,2799,2699.89,2787.02
1501804800,2787.05,2877.79,2760,2857.34
1501891200,2857.34,3335,2857.34,3243.49
1501977600,3243.5,3278.42,3150,3222.22
1502064000,3222.22,3416,3190,3398.23
1502150400,3398.23,3489,3349.91,3422.43
1502236800,3423.28,3428.29,3232.62,3342.8
1502323200,3342.8,3448,3317,3444.98
1502409600,3444.98,3725,3416.86,3656.15
1502496000,3656.14,3974,3622.87,3874
1502582400,3874,4200,3850,4060.47
1502668800,4060.47,4328,3985.01,4320.6
1502755200,4320.53,4434.42,3807.14,4159.93
1502841600,4159.93,4385.5,3928.82,4370.01
1502928000,4370.01,4469,4180,4280.01
1503014400,4280.01,4350,3960.47,4101.72
1503100800,4101.72,4186.1,4000,4157.41
1503187200,4157.41,4190.21,4044.52,4050.99
1503273600,4050.99,4089.99,3950.88,4002
1503360000,4002,4145,3583.46,4092
1503446400,4092,4247.88,4058.26,4143.49
1503532800,4142.5,4349.99,4112.76,4312.03
1503619200,4312.03,4453.9,4284.01,4360
1503705600,4360,4374.39,4260.01,4344.32
1503792000,4344.32,4392,4309.87,4340.11
1503878400,4343.5,4396,4200,4384.99
1503964800,4384.99,4656.83,4350,4599
1504051200,4599.01,4635.21,4500.55,4581.98
1504137600,4581.98,4769.03,4580.84,4743.94
1504224000,4743.94,4948,4706,4947.99
1504310400,4948,4980,4500,4649.99
1504396800,4642.39,4749.99,4524,4626.05
1504483200,4626.05,4628.05,4234.16,4498.25
1504569600,4498.46,4514.95,4242.38,4432.51
1504656000,4432.51,4692,4431,4616.18
1504742400,4616.18,4665.44,4475.01,4624.18
1504828800,4624.18,4679.99,4140,4350
1504915200,4350,4449.95,4180,4334.36
1505001600,4334.36,4349.99,4139,4251.36
1505088000,4251.36,4365,4111.14,4210.72
1505174400,4210.72,4375.37,4080,4164.52
1505260800,4164.52,4174.53,3726,3855.32
1505347200,3855.61,3923,3230.05,3250.4
1505433600,3249.99,3894.48,2975.01,3740.02
1505520000,3740.02,4042.98,3600,3726.51
1505606400,3726.51,3841,3475.64,3719.97
1505692800,3719.98,4130,3717.56,4100
1505779200,4100,4125.22,3850.44,3910.11
1505865600,3910.11,4044,3850.01,3872.06
1505952000,3872.07,3903.57,3571,3617.47
1506038400,3617.47,3767.77,3509.79,3619.01
1506124800,3619.01,3818.89,3580,3787.33
1506211200,3787.33,3789.36,3630.01,3669.01
1506297600,3669.01,3969.37,3669.01,3919.78
1506384000,3919.98,3960,3854.29,3885.09
1506470400,3885.09,4228.39,3880.36,4200
1506556800,4200,4269.95,4122,4189.42
1506643200,4189.42,4212.99,4015.17,4156.99
1506729600,4156.99,4356.28,4143.52,4339
1506816000,4339.01,4396.99,4256.92,4394.81
1506902400,4394.81,4470,4354.23,4392.71
1506988800,4392.71,4419.95,4240,4307.99
1507075200,4307.99,4344,4175.3,4214.84
1507161600,4214.84,4365.21,4150.01,4320.04
1507248000,4320.02,4407,4299.99,4362.99
1507334400,4363,4449.42,4320,4425
1507420800,4425,4612,4420.01,4603.49
1507507200,4603.5,4875.39,4561,4769.55
1507593600,4769.55,4925.65,4701.53,4750
1507680000,4750,4869.97,4720.21,4814.99
1507766400,4814.99,5440.92,4809.59,5440
1507852800,5440,5867,5390,5624.8
1507939200,5624.87,5839.8,5567.86,5819.13
1508025600,5819.13,5849.83,5455.5,5693.7
1508112000,5693.7,5785.3,5575.55,5754.9
1508198400,5754.9,5769.99,5525,5594
1508284800,5593.97,5600,5102,5574.44
1508371200,5574.02,5750,5529.44,5704.01
1508457600,5704,6063.99,5630,5989.1
1508544000,5989.1,6189.1,5868.26,6024.86
1508630400,6024.85,6082.3,5755.95,6005.05
1508716800,6000.01,6057.02,5650.98,5905.99
1508803200,5906,5906,5462.19,5525.43
1508889600,5525.43,5765,5376.71,5739.97
1508976000,5739.97,6000,5701,5891.61
1509062400,5891.61,5998,5708.8,5780
1509148800,5780,5894,5715,5752.01
1509235200,5752.01,6298.99,5728,6140.01
1509321600,6140.01,6200,6028,6124.16
1509408000,6124.16,6472.13,6095.96,6445.01
1509494400,6445.01,6784,6363.59,6783.69
1509580800,6783.69,7445,6759,7039.98
1509667200,7039.99,7449.99,6955.89,7170.01
1509753600,7170.01,7498,7011.1,7412.55
1509840000,7412.35,7630,7310,7392
1509926400,7391.95,7432.49,6900.73,6969.76
1510012800,6969.76,7232.84,6968.49,7126.63
1510099200,7128.99,7898,7031.66,7467.96
1510185600,7467.97,7470.01,7079,7156
1510272000,7156,7350,6426,6577.62
1510358400,6577.63,6894.99,6201.01,6346.7
1510444800,6346.64,6486,5511.11,5886.35
1510531200,5886.35,6841.45,5850,6535.87
1510617600,6535.87,6748,6450,6605
1510704000,6605,7349,6605,7294
1510790400,7294,7985.37,7130,7838.53
1510876800,7838.54,7988.5,7536,7714.71
1510963200,7714.7,7847.98,7502,7777.01
1511049600,7777.01,8098.62,7700,8031.82
1511136000,8031.83,8293.25,7969,8256.01
1511222400,8256.01,8375,7802.99,8109
1511308800,8109,8298.98,8103.13,8250
1511395200,8250,8274.98,8031.16,8031.16
1511481600,8031.16,8324,7900,8215.01
1511568000,8215.01,8795.5,8203.98,8795.5
1511654400,8795.5,9596,8795.5,9401.11
1511740800,9401.11,9795,9401,9768.71
1511827200,9768.71,9989.95,9705.99,9949
1511913600,9949,11485,8595.55,9935.98
1512000000,9920.81,10850,9135.6,9903
1512086400,9903.01,10937,9517,10869.84
1512172800,10869.85,11100,10701,10930.24
1512259200,10930.24,11891,10601,11290
1512345600,11290,11650,10950,11643.98
1512432000,11643.99,11875,11532,11718.35
1512518400,11718.34,14425,11717.5,14090
1512604800,14090,19697,13500,17390.01
1512691200,17390.01,17777.69,13788.99,16367.03
1512777600,16367.03,16499,13550,15309.98
1512864000,15309.99,16300,13501,15290.01
1512950400,15290.01,17493,15200,16885.76
1513036800,16885.76,18149.99,16375,17730.12
1513123200,17730.12,17900,15700,16689.61
1513209600,16689.62,17199.6,16256,16749.78
1513296000,16749.79,17899,16745,17738.67
1513382400,17738.68,19797,17630,19650.01
1513468800,19650.02,19891.99,19010,19378.99
1513555200,19378.99,19385,18200,19039.01
1513641600,19039.01,19099,16800,17838.73
1513728000,17838.73,17890,14001,16496.89
1513814400,16496.9,17364.57,15151,15758.8
1513900800,15758.8,15974.95,10400,14210.57
1513987200,14229.47,16261,13750,15075.89
1514073600,15075.89,15109.27,13210,14221.94
1514160000,14221.93,14774,13450,14171.98
1514246400,14171.99,16148,14171.98,15790.88
1514332800,15790.88,16490,14524.37,15367.08
1514419200,15360.01,15489,13500,14450.01
1514505600,14450.01,15105.34,14041.81,14565.05
1514592000,14565.04,14639.79,12500,12839.99
1514678400,12839.98,14280.26,12633.8,13863.13
1514764800,13863.14,13889,12952.5,13480.01
1514851200,13480,15275,13005,14781.51
1514937600,14781.52,15400,14628,15098.14
1515024000,15098.23,15400,14230,15144.99
1515110400,15145,17178,14819.78,16960.01
1515196800,16960.01,17174,16251.01,17098.99
1515283200,17099,17115.01,15755.01,16174.22
1515369600,16174.22,16275,14000,14993.74
1515456000,14993.73,15384,14230,14480.99
1515542400,14481,14875.18,13550.01,14875.18
1515628800,14875.17,14970,12800.01,13308.06
1515715200,13308.06,14080.83,12900,13820
1515801600,13820,14500,13792.25,14187.95
1515888000,14187.94,14332.85,13110,13656.23
1515974400,13656.23,14253,13416,13590
1516060800,13590,13643.66,9928.62,11570.01
1516147200,11570.01,12358.89,9005,11200.01
1516233600,11204.64,12123.1,10687.21,11305.53
1516320000,11305.53,11973.99,11050,11498.99
1516406400,11499,12985.55,11498.99,12762.8
1516492800,12762.8,12762.8,11118,11518.17
1516579200,11518.17,11849,10025,10766.7
1516665600,10766.7,11370,9945,10824.94
1516752000,10824.95,11450,10450,11356.79
1516838400,11356.8,11690,10851,11118
1516924800,11118,11570,10305,11086.89
1517011200,11086.88,11494.08,10850,11319
1517097600,11319,11697.24,11234.38,11536
1517184000,11536,11570,10840,11123.01
1517270400,11123.01,11150,9711.11,9995
1517356800,9995,10299.95,9601.02,10099.99
1517443200,10099.99,10166.25,8400,9014.23
1517529600,9014.22,9090.08,7540,8787.52
1517616000,8787.52,9499,8115.48,9240
1517702400,9227.8,9350,7859,8167.91
1517788800,8167.9,8349.16,6425.75,6905.19
1517875200,6905.2,7948.89,5873,7688.46
1517961600,7688.47,8650,7212.82,7575.75
1518048000,7575.76,8625,7550,8218.1
1518134400,8218.07,8700,7750,8671.01
1518220800,8671,9090,8155,8547.49
1518307200,8547.48,8547.49,7851,8072.99
1518393600,8073,8950,8072.99,8872.28
1518480000,8872.27,8925,8393.1,8520.01
1518566400,8520.01,9482.5,8520,9472.98
1518652800,9472.98,10249.81,9342.46,10031.23
1518739200,10031.23,10307.68,9729.58,10167.49
1518825600,10167.49,11149,10057,11121.5
1518912000,11121.5,11299.1,10159,10380.04
1518998400,10380.03,11274.11,10297.39,11140
1519084800,11140,11775,11000,11235.57
1519171200,11235.57,11279.99,10250,10454.27
1519257600,10453.83,10900,9715.27,9830
1519344000,9830,10390.77,9576.43,10144.99
1519430400,10144.99,10494.14,9372.72,9688.62
1519516800,9688.61,9850,9324.75,9597.99
1519603200,9600,10447.74,9404,10300
1519689600,10300,10845.07,10133.33,10566.57
1519776000,10556.3,11044,10263,10307.27
1519862400,10307.26,11075,10213.99,10895.92
1519948800,10895.93,11149,10765,11000
1520035200,11000.01,11494.57,11000,11432.5
1520121600,11432.51,11487,11041,11469.9
1520208000,11469.9,11645.74,11339,11377.54
1520294400,11371.5,11395.63,10565.85,10700
1520380800,10700,10894,9400,9920
1520467200,9925,10098,9050,9304.9
1520553600,9304.9,9410,8370,9255
1520640000,9255,9518.77,8720.08,8795.44
1520726400,8795.45,9760,8516,9533.88
1520812800,9533.88,9890,8782.69,9120
1520899200,9120,9472.88,8855,9145.41
1520985600,9145.42,9340,7931,8207.03
1521072000,8207.02,8400,7666,8259.99
1521158400,8260,8600,7911,8275
1521244800,8274.09,8349.82,7751,7865.02
1521331200,7857.59,8302.73,7310,8192
1521417600,8192,8757.5,8108.31,8589
1521504000,8589,9046.26,8316.15,8900
1521590400,8900,9174,8745,8891.81
1521676800,8891.81,9073.93,8467.27,8715.09
1521763200,8715.09,8927.81,8280.04,8927.1
1521849600,8927.8,8999,8508,8531.34
1521936000,8531.96,8670,8359.45,8452.96
1522022400,8453,8498,7854,8145
1522108800,8144.99,8219.99,7757,7793.61
1522195200,7793.61,8088,7727.76,7942.72
1522281600,7942.73,7957,6905,7079.99
1522368000,7080,7275.35,6600,6848.01
1522454400,6848.01,7200,6780,6928.5
1522540800,6928.5,7044.46,6450,6816.01
1522627200,6816.01,7100,6777.28,7045.01
1522713600,7045.01,7520,7016.8,7424.9
1522800000,7424.91,7424.91,6708.46,6791.68
1522886400,6791.68,6933.11,6568.64,6785.85
1522972800,6785.86,6847,6518.88,6619.01
1523059200,6619.01,7064.64,6605.08,6894.01
1523145600,6894.01,7099.99,6880,7020.01
1523232000,7020.01,7169.53,6617,6771.13
1523318400,6771.14,6893.29,6661.19,6824.99
1523404800,6825,6974,6806.01,6942.99
1523491200,6943,8050,6767.77,7916
1523577600,7915.99,8220,7760,7893.19
1523664000,7893.19,8150,7830,8003.11
1523750400,8003.12,8392.56,8003.11,8355.25
1523836800,8355.24,8398.98,7905.99,8048.93
1523923200,8048.92,8162.5,7822,7892.1
1524009600,7892.11,8243.99,7879.8,8152.05
1524096000,8152.05,8300,8101.47,8274
1524182400,8274,8932.57,8216.21,8866.27
1524268800,8866.27,9038.87,8610.7,8915.42
1524355200,8915.42,9015,8754.01,8795.01
1524441600,8795,8991,8775.1,8931.3
1524528000,8931.31,9728.56,8930,9645.1
1524614400,9645,9763.49,8602.43,8865.98
1524700800,8865.98,9318,8660,9272.12
1524787200,9272.12,9369,8910,8922.55
1524873600,8922.56,9447,8863.42,9329.99
1524960000,9329.99,9512.5,9179.99,9389.01
1525046400,9389.01,9447,9110.88,9243.83
1525132800,9243.83,9245.37,8831.21,9072.29
1525219200,9072.29,9251.05,8990,9190.48
1525305600,9190.47,9800,9131,9725.74
1525392000,9725.74,9745,9451.5,9685
1525478400,9685,9948.12,9660.28,9800
1525564800,9799.99,9880,9390,9600
1525651200,9600,9619.55,9162.85,9356.25
1525737600,9356.25,9463.13,9050,9177.81
1525824000,9177.81,9370,8960,9300.08
1525910400,9300.08,9386.32,9001.01,9010.51
1525996800,9010.51,9010.51,8351,8403.33
1526083200,8403.33,8658.57,8223.43,8475
1526169600,8474.31,8774.32,8345,8686.1
1526256000,8686.1,8880.01,8289.79,8670
1526342400,8670,8847,8420.45,8477.46
1526428800,8477.47,8500,8103.33,8344.01
1526515200,8344.01,8483.48,8001,8059
1526601600,8059,8280,7927.21,8238.51
1526688000,8238.51,8390,8152.54,8235.6
1526774400,8235.6,8600,8172,8516.86
1526860800,8516.86,8584.39,8309.23,8393.44
1526947200,8393.43,8400,7950,7987.7
1527033600,7987.7,8030.06,7433.19,7505
1527120000,7505.01,7734.99,7269,7584.15
1527206400,7584.15,7661.85,7326.94,7459.11
1527292800,7459.11,7640.46,7287.23,7337.95
1527379200,7337.94,7392.7,7229.01,7346.64
1527465600,7346.64,7444.8,7087,7107.94
1527552000,7107.94,7524.99,7058,7460
1527638400,7460,7557.78,7272.71,7380.01
1527724800,7380,7609.99,7340,7485
1527811200,7485,7599.99,7351.01,7514.32
1527897600,7514.32,7697.09,7440,7636.42
1527984000,7636.41,7777,7583.24,7706.37
1528070400,7706.37,7747.57,7447.61,7487.37
1528156800,7487.37,7677.5,7355,7612.51
1528243200,7612.51,7691,7484,7655
1528329600,7655,7747,7635,7684.93
1528416000,7684.93,7690,7536.58,7618.8
1528502400,7616,7680,7468,7496.4
1528588800,7496.41,7496.41,6652,6770.31
1528675200,6770.31,6913.83,6666.66,6881
1528761600,6881,6885.84,6450,6544.99
1528848000,6549.47,6618.95,6135,6302.32
1528934400,6302.32,6750,6269,6638.49
1529020800,6638.49,6660,6370,6391.22
1529107200,6385.7,6549.99,6330,6484.29
1529193600,6484.3,6570.01,6428.14,6447.16
1529280000,6447.15,6807.64,6385,6709.02
1529366400,6709.19,6829.06,6670.01,6736.41
1529452800,6736.41,6817,6557.66,6756.1
1529539200,6759.54,6787,6682.3,6719.01
1529625600,6719.01,6725,5921.21,6059.82
1529712000,6059.82,6250,6040.01,6178.29
1529798400,6178.29,6255.8,5777,6149.99
1529884800,6150,6340.01,6070.13,6246
1529971200,6246.01,6271,6006.39,6074.95
1530057600,6074.01,6175.43,5983.56,6132.17
1530144000,6132.16,6161.47,5816.6,5851.66
1530230400,5850.25,6299.99,5790.01,6202.36
1530316800,6202.36,6520.15,6185,6383.19
1530403200,6383.19,6424.14,6256.76,6349.5
1530489600,6349.5,6669.99,6270.01,6611.79
1530576000,6611.79,6673.99,6465,6502.62
1530662400,6502.62,6796.62,6411.51,6587.47
1530748800,6587.46,6700,6449.5,6532.95
1530835200,6532.96,6639,6452.2,6600
1530921600,6599.99,6843.26,6512,6753.28
1531008000,6753.29,6778.31,6671,6701.97
1531094400,6701.97,6815.82,6625,6664.01
1531180800,6664.01,6679.47,6279,6303.7
1531267200,6303.69,6400,6281.01,6390.04
1531353600,6390.04,6390.04,6075.01,6249.75
1531440000,6246.68,6335.09,6121.53,6216.29
1531526400,6216.29,6323.68,6187,6248.65
1531612800,6248.65,6385.35,6233.26,6348.73
1531699200,6348.73,6750,6330.3,6728.81
1531785600,6728.8,7472.5,6663.51,7315.01
1531872000,7315,7584.85,7229.89,7378.99
1531958400,7378.99,7581,7281.42,7470.01
1532044800,7470.01,7687,7259.76,7334.46
1532131200,7334.46,7444.77,7204.32,7408
1532217600,7408,7569.69,7327.75,7397.8
1532304000,7400,7809,7378.26,7720.09
1532390400,7720.08,8488,7695.99,8385.5
1532476800,8390.04,8482.84,8042,8157.15
1532563200,8157.15,8290,7840,7931.99
1532649600,7932,8276.55,7787.29,8184.21
1532736000,8182.64,8230,8065,8228.9
1532822400,8227.38,8289.96,8127.87,8216.34
1532908800,8216.33,8274.92,7850,8170.01
1532995200,8170,8173.57,7629.48,7727.27
1533081600,7727.28,7750,7437,7603.99
1533168000,7603.99,7707.54,7462,7533.92
1533254400,7533.92,7538.53,7285,7414.08
1533340800,7414.08,7495,6940,7005
1533427200,7005,7086.52,6880,7030.01
1533513600,7030,7163,6840,6938
1533600000,6938,7152,6647.07,6718.22
1533686400,6718.22,6718.22,6121.04,6282.5
1533772800,6282.5,6633.21,6177.51,6546.45
1533859200,6546.46,6584.8,6015,6146.01
1533945600,6146.01,6485.76,6003,6235.56
1534032000,6236,6482,6169.46,6316.01
1534118400,6316,6544.99,6139.57,6253.67
1534204800,6253.67,6258.32,5900,6195.01
